Clothing ID,Age,Title,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Active Time,Price
868,30,,5,1,0,General,Tops,Knits,3.3695469508313054,41.84600253511967
824,54,"Cute, great quality, nice fit",5,1,0,General Petite,Tops,Blouses,8.153284538059896,40.81774269186801
280,26,Would be really cute on a tall girl,3,0,3,Initmates,Intimate,Swim,5.8538888684537165,50.68848138462698
834,35,Maybe i have a long torso,3,1,0,General,Tops,Blouses,12.436209042256722,69.86256364571912
1092,63,Perfect slim fit,4,1,3,General,Dresses,Dresses,3.9984467783940447,125.065585460152
850,39,Get it quick!,5,1,0,General,Tops,Blouses,6.1712660831647845,38.97437296127632
368,36,Itchy tags,1,0,0,Initmates,Intimate,Intimates,40.59568683945536,63.26846923289453
867,34,A classic,5,1,1,General Petite,Tops,Knits,2.8152573231682907,98.05450648375938
866,37,Pregnancy top?,4,1,0,General Petite,Tops,Knits,7.9293643985064675,100.4289214546008
829,39,Didn't try petite,5,1,0,General Petite,Tops,Blouses,9.220767403023508,77.98839055531957
1086,36,Clings to the body,2,0,8,General Petite,Dresses,Dresses,17.651151428751152,60.60682805620422
832,53,Runs small,4,1,24,General,Tops,Blouses,4.829845832925471,57.190678827808895
806,40,Forget about wearing a bra,2,0,0,General Petite,Intimate,Lounge,20.00102549757173,105.07047406100956
831,55,Retailer like it used to be!,5,1,0,General,Tops,Blouses,6.3010055455551885,43.085138709159175
1077,34,Not for long torsos,5,1,0,General,Dresses,Dresses,6.660222822277577,96.51523445012089
859,66,Looks just like the pic,4,1,0,General,Tops,Knits,13.475248390496528,48.52477157837008
1078,37,,5,1,0,General Petite,Dresses,Dresses,8.09139616969493,98.46863992067011
359,24,This is the perfect throw on shirt.,5,1,1,Initmates,Intimate,Layering,10.919781521812968,58.034946369643926
936,66,,4,1,0,General Petite,Tops,Sweaters,8.011519744890348,87.43238615507809
1078,31,Cute but . . .,3,1,0,General Petite,Dresses,Dresses,19.347955275957528,51.521852879364616
863,65,Great top,5,1,0,General Petite,Tops,Knits,11.099328540879526,57.26519899031508
1049,49,Expect the unexpected,5,1,2,General,Bottoms,Pants,13.405870900686724,67.67617382783959
850,39,Just sew the gap,5,1,2,General,Tops,Blouses,9.26933227481316,39.62932375705153
867,56,Amazing,4,1,0,General,Tops,Knits,11.79269015275526,102.12948995216342
836,46,Loved it but it ran. . .,1,0,2,General,Tops,Blouses,25.36692779198646,72.50735200870173
895,61,,4,1,0,General Petite,Tops,Fine gauge,11.736902810378204,28.650999103525898
933,64,Two versions?,3,0,1,General Petite,Tops,Sweaters,4.437496284268359,94.13081627157646
1076,61,Beautiful dress,5,1,1,General,Dresses,Dresses,12.774781611886024,127.3160386782302
868,59,"Super comfortable, love the design and fabric",5,1,4,General,Tops,Knits,9.58178396820878,104.41845293614617
696,30,Adorable and comfortable!,5,1,0,Initmates,Intimate,Lounge,9.84103992649985,125.61053662911785
1078,46,I'm in love!,5,1,0,General Petite,Dresses,Dresses,10.253440738770092,50.34080531673155
1083,22,,5,1,0,General,Dresses,Dresses,3.108327568044089,91.80720351623611
1022,41,,5,1,1,General,Bottoms,Jeans,13.270331910595804,98.3691397249982
863,66,Comfy tee,4,1,1,General,Tops,Knits,12.894573692696603,41.70538661841184
861,49,Perfection!,5,1,7,General,Tops,Knits,9.176768880805811,66.87348769989643
940,39,"Beautiful sweater, poor sleeve design",3,0,1,General,Tops,Sweaters,11.153612233332392,57.174409754159576
1081,39,Stargazer dress,5,1,1,General Petite,Dresses,Dresses,2.167116834884296,60.64283974000517
1059,48,,5,1,1,General,Bottoms,Pants,12.166546657620325,50.67649557704882
965,20,Eye spy a great vest,4,1,4,General,Jackets,Jackets,8.940398380052924,156.13635601130068
1035,34,Runs small,3,1,1,General,Bottoms,Jeans,12.451149559227364,92.23142206228908
20,34,Classy black dress,4,1,0,General,Dresses,Dresses,11.692820218123517,130.92329529687015
329,46,Comfy and adorable!,5,1,0,Initmates,Intimate,Sleep,9.598470619416045,29.378578163863864
863,47,I wish they would redo,2,0,10,General,Tops,Knits,6.493560061641473,88.80552241559215
1110,47,Beautiful dress,5,1,17,General,Dresses,Dresses,8.46834251569057,104.3904171707322
824,70,,3,0,4,General,Tops,Blouses,7.109079403598624,74.2292936075474
993,49,,5,1,0,General Petite,Bottoms,Skirts,4.542958470852252,62.66534757264249
1020,52,Perfect skirt,5,1,1,General Petite,Bottoms,Skirts,9.379616468856364,74.1694326649075
306,33,"Cheap, thin fabric. too bad.",1,0,0,General Petite,Bottoms,Pants,7.8498244870793235,111.49064482612228
861,30,Love this tee,5,1,0,General,Tops,Knits,4.9539321503165095,54.161081507858704
1056,40,Greatest pants ever-too bad retailer planned poorly,3,1,1,General,Bottoms,Pants,7.408311590480162,74.4730251930157
936,39,,5,1,1,General Petite,Tops,Sweaters,3.984852838276593,74.47755369213225
860,59,,5,1,0,General,Tops,Knits,6.755037646116924,58.98378477664436
1068,31,,5,1,3,General,Bottoms,Pants,3.2604366521263675,77.50920621001644
872,51,Beautiful summer top,5,1,1,General,Tops,Knits,2.7706267899840182,41.70571922287133
1075,40,Light and airy,4,1,3,General Petite,Dresses,Dresses,12.860355962203414,92.75194336856808
1020,22,Bright and colorful!,5,1,0,General Petite,Bottoms,Skirts,10.59459621471045,64.26727812772221
1067,41,Beautiful,5,1,2,General Petite,Bottoms,Pants,13.4910984284376,52.57065524125193
1022,59,Best ag jeans yet,5,1,25,General Petite,Bottoms,Jeans,8.471895627169006,73.3373532954148
864,60,As pictured,5,1,0,General,Tops,Knits,7.597671126920545,48.069303645114616
1094,26,Fall fun,5,1,3,General Petite,Dresses,Dresses,6.089236686288757,45.35916774057079
345,39,Adjustable and stylish,4,1,0,Initmates,Intimate,Swim,11.831877729512469,43.53082518824824
1094,39,High quality but too big,2,0,1,General,Dresses,Dresses,13.33332876153424,90.59984695338493
993,35,Great transition piece from summer to fall,5,1,2,General Petite,Bottoms,Skirts,14.343032602294551,51.34985673156187
854,47,Beautiful but too small for me!,3,1,1,General Petite,Tops,Knits,14.756989927853104,71.43678953201359
909,68,,5,1,1,General Petite,Tops,Fine gauge,4.94001526800587,45.24067491433211
1110,28,Beautifully made; lovely pattern and colors,5,1,1,General,Dresses,Dresses,10.201854512077572,84.68879029449789
1020,72,,4,1,5,General Petite,Bottoms,Skirts,16.89304045536758,45.0684050580375
861,47,Comfy,5,1,0,General,Tops,Knits,11.145341898664787,106.33342385094883
877,26,Nice top,4,1,0,General Petite,Tops,Knits,8.990045571113562,40.03666816609422
839,45,Love it,5,1,1,General Petite,Tops,Blouses,3.27785039256539,61.3735910578489
829,32,,5,1,0,General,Tops,Blouses,5.278440028652764,79.2763128541107
1121,40,Multi-functional piece,5,1,8,General,Jackets,Outerwear,12.952328529505303,155.3980709328056
865,24,Unique+flattering+easy,5,1,1,General,Tops,Knits,9.68313194612413,35.18529311547432
829,37,Very flattering!,5,1,2,General,Tops,Blouses,2.835824814281326,37.249703201050735
941,53,Saundra tank,5,1,0,General,Tops,Sweaters,7.2512475013325455,105.8803800810938
438,23,,3,0,8,General,Bottoms,Shorts,15.637164457615508,58.80974205250286
1081,42,Different dresses,1,0,4,General,Dresses,Dresses,45.293723656795606,43.38401761023182
879,31,Great shirt!,5,1,0,General Petite,Tops,Knits,12.085185350141506,66.14007616628035
975,31,,4,1,0,General Petite,Jackets,Jackets,7.283359341586992,116.32222993996864
1038,30,Pilcro jeans,4,1,0,General Petite,Bottoms,Jeans,16.14808324343586,107.5132175345
362,60,Sexy and comfortable,5,1,2,Initmates,Intimate,Intimates,8.235731287970284,62.70344235355234
1037,39,The perfect skinny cord,5,1,0,General,Bottoms,Jeans,13.567368978777653,98.83656317157048
1068,54,,4,1,0,General Petite,Bottoms,Pants,9.345459616324232,70.23525393148624
1086,46,Run don't walk to buy this,5,1,4,General Petite,Dresses,Dresses,13.096780598440985,132.00263204622638
246,55,Cute and sporty,2,0,1,Initmates,Intimate,Swim,15.441697830533126,57.1454509720856
1081,45,Fun summer frock,4,1,3,General,Dresses,Dresses,9.36296290646691,74.70470311271819
1096,61,So pretty!,5,1,17,General,Dresses,Dresses,12.376718133665015,121.83379641361785
999,29,Beautiful skirt,4,1,2,General,Bottoms,Skirts,14.452450915298474,45.04103390601112
850,51,Cute top!,5,1,0,General,Tops,Blouses,12.281225617694636,32.817044988525005
835,65,,4,1,0,General,Tops,Blouses,3.738459934213172,73.63491789215118
985,59,This is a must have!!!,5,1,0,General,Jackets,Jackets,12.424281807931404,152.3775364905826
1110,24,Love this,5,1,0,General,Dresses,Dresses,7.8692492044500755,48.160348948024215
862,54,No,3,0,6,General,Tops,Knits,20.706943303225763,109.69993310289308
862,26,Amazing top,5,1,1,General Petite,Tops,Knits,10.633927814623895,93.25512374292326
877,34,Pretty flowers,4,1,0,General Petite,Tops,Knits,15.538385323396882,35.22101023904054
1078,60,Adorable girly dress,5,1,5,General,Dresses,Dresses,6.0140133183093605,141.78613040465734
1076,38,,1,0,5,General,Dresses,Dresses,30.41663317250605,57.0381211729949
1080,34,Not a good fit,2,0,3,General Petite,Dresses,Dresses,14.111758418376024,140.9978778045078
1059,52,For long slender legs,3,0,23,General,Bottoms,Pants,15.907453457651815,102.65270748959502
1008,55,Versatile skirt,5,1,2,General,Bottoms,Skirts,5.555566560334334,72.8224831528739
862,50,Really odd fit!,2,1,1,General,Tops,Knits,20.351280480496573,76.1798907587148
1094,62,Just beautiful!,5,1,6,General,Dresses,Dresses,8.642171505109353,137.1892895645287
873,36,,5,1,3,General,Tops,Knits,12.84435203703161,87.47061917998064
1121,42,I'm sure it looks great on the right body type,3,1,1,General,Jackets,Outerwear,6.5605259001569545,71.60368105684377
831,63,Pretty print!!!,5,1,2,General,Tops,Blouses,12.558688366952849,76.33840175980195
1078,37,,4,1,6,General,Dresses,Dresses,17.036260349262516,76.4337130846476
927,31,Really soft,5,1,0,General Petite,Tops,Sweaters,3.913436921197648,59.07026460182464
872,50,Nice addition to spring pieces,5,1,11,General,Tops,Knits,13.483738331447046,60.32141900211728
1075,63,,5,1,1,General Petite,Dresses,Dresses,12.489914250684354,120.47885975775873
882,55,Love this cute top,5,1,0,General,Tops,Knits,12.729419305715874,88.32292959388334
825,53,,5,1,1,General,Tops,Blouses,7.23080590121585,23.265523165759287
879,35,Stretches out during wear,3,1,0,General Petite,Tops,Knits,7.157106714254173,73.13008285290644
830,46,Lovely material,5,1,12,General Petite,Tops,Blouses,5.920034870699077,56.27005982507247
1110,55,,4,1,0,General,Dresses,Dresses,9.92221903464527,77.07780319127133
862,56,,4,1,0,General,Tops,Knits,13.300442564622388,42.614470929660015
1104,32,,5,1,0,General Petite,Dresses,Dresses,5.9561546011601925,77.7124753100413
878,56,Disappointed,1,0,2,General Petite,Tops,Knits,38.13755980226615,54.29386498348232
1066,67,Wonderful pants,5,1,0,General Petite,Bottoms,Pants,10.034143400633557,71.45064271623394
1098,41,Way too tight in the arms. don't size down!,3,1,0,General,Dresses,Dresses,16.742626073440665,83.3110001554896
895,33,Not as pictured.,2,0,8,General,Tops,Fine gauge,31.108634239119763,26.41461918585098
1072,39,Love!,5,1,0,General Petite,Dresses,Dresses,12.026741962686884,135.1159511786883
866,60,Wrong mountain,2,0,1,General,Tops,Knits,25.7180894715852,54.54143220953972
282,63,Do not buy it!!!,1,0,1,General,Bottoms,Shorts,36.25002732116917,25.47343792448057
881,51,Love it,4,1,0,General,Tops,Knits,10.197369513698025,59.36669180682824
1082,30,,5,1,0,General,Dresses,Dresses,11.497192486748464,145.72014261629266
1030,63,Really cute!,5,1,1,General,Bottoms,Jeans,8.843193721737705,42.56891260195802
1078,56,,4,1,1,General Petite,Dresses,Dresses,13.510550523353835,100.04830024148237
1026,54,,5,1,3,General,Bottoms,Jeans,8.338874881958708,48.81542085451578
1015,63,Nice summer skirt,3,1,0,General Petite,Bottoms,Skirts,11.286848721106136,46.53294611868486
616,51,Disco-ball-summer-cover!,5,1,2,Initmates,Intimate,Lounge,2.7320287158850305,137.6913851387198
865,38,Mixed review,3,1,0,General,Tops,Knits,16.844053272724025,69.36930023069786
1093,33,Perfect occasion dress,5,1,2,General Petite,Dresses,Dresses,10.226060212829813,103.05521271397394
820,35,Beyond cute,4,1,1,General Petite,Tops,Blouses,2.7927437742878896,64.52427157040201
895,47,"Beautiful, cozy sweater",5,1,3,General,Tops,Fine gauge,4.595416994673121,34.13991588923252
883,32,"Beautiful top, runs wide",4,1,3,General,Tops,Knits,16.030180007594424,98.99385230309689
868,38,Too thick,2,0,2,General,Tops,Knits,27.325806505305756,41.94273927427586
1066,54,Perfect!,5,1,1,General Petite,Bottoms,Pants,5.908523552989906,91.76210329094503
1008,33,"High quality skirt, great price!",5,1,2,General Petite,Bottoms,Skirts,10.918503723475856,47.51174270963668
862,34,Beautiful spring!,5,1,16,General Petite,Tops,Knits,3.954146466387384,93.16422637107662
35,52,Breathtaking,5,1,1,Initmates,Intimate,Intimates,10.601299743009683,48.17254909152114
1178,34,Great for layering,4,1,1,Initmates,Intimate,Intimates,5.096064590454709,28.79962329321138
906,44,,5,1,0,General Petite,Tops,Fine gauge,10.330434490528711,49.91009123194256
927,52,In love with this sweater coat!,5,1,2,General,Tops,Sweaters,10.994915110956027,105.37606730517234
862,23,This product is great for all occasions,5,1,0,General,Tops,Knits,8.466867665414751,96.3055366648396
381,28,Lovely little number,5,1,7,Initmates,Intimate,Swim,5.56305709038446,47.61225491537328
795,50,"Embroidery provides ""wow"" factor!",5,1,0,Initmates,Intimate,Lounge,4.0392630572453685,70.21197000758245
879,45,Perfect lightweight sweater for spring!,5,1,9,General,Tops,Knits,2.2992838354425222,85.71318132063908
942,57,Stiff and heavy,3,0,1,General Petite,Tops,Sweaters,21.06909817073772,48.4842902220383
881,60,,5,1,0,General,Tops,Knits,4.988128717290668,59.22094291054572
1123,39,,5,1,0,General,Jackets,Outerwear,8.217402071596918,70.44031973589674
927,45,,2,0,0,General,Tops,Sweaters,23.075966893305356,67.69229899728094
1076,58,Totally off the mark,1,0,1,General,Dresses,Dresses,29.474440086867222,146.61424417298988
877,28,Love it!,5,1,1,General,Tops,Knits,3.2418146299258788,65.61252830608241
1022,36,,1,0,0,General,Bottoms,Jeans,24.16211685792452,132.64024000983008
1078,50,Great dress but heavy material,5,1,0,General,Dresses,Dresses,13.629638109355946,59.22204682828404
927,20,Love this sweater!,5,1,1,General Petite,Tops,Sweaters,3.114020881949764,85.19422120470341
877,35,Living in this!!,5,1,2,General,Tops,Knits,9.285961330692093,96.89340288561036
831,60,"Perfect style, will be a favorite",5,1,3,General,Tops,Blouses,5.4649301890592135,23.15149213932914
824,33,Belia peplum top,3,1,3,General Petite,Tops,Blouses,3.7628395585171552,59.16802629806303
720,43,Cute casual summer dress,4,1,5,Initmates,Intimate,Lounge,11.510332349465726,99.03454461765465
1096,42,Beautiful special occasion dress!,5,1,0,General,Dresses,Dresses,3.6292775977557294,81.14943180813141
866,40,High low top,4,1,0,General Petite,Tops,Knits,15.6294766151002,50.60816677846911
927,53,Just ok cowl sweater,3,0,0,General,Tops,Sweaters,12.967387090478097,37.966939021164215
1096,35,Beautiful dress!!,5,1,13,General Petite,Dresses,Dresses,9.298288081053885,40.69562551969876
829,43,,3,0,3,General,Tops,Blouses,9.952748412747136,59.249550529847575
876,36,,2,0,4,General,Tops,Knits,30.582067637952328,64.20402773834371
836,25,"Cute shirt, but not for me",5,0,0,General,Tops,Blouses,11.774874178377893,67.06209934525721
1094,34,Dotted fleur dress - black,5,1,0,General Petite,Dresses,Dresses,8.736953881470612,47.97298012688864
1094,32,Beautiful dress,5,1,0,General,Dresses,Dresses,12.321269142058409,51.08235968763767
1028,50,,4,1,0,General,Bottoms,Jeans,10.83531006711358,42.74514964242054
936,54,,5,1,0,General,Tops,Sweaters,6.156392120455124,87.50547891691141
984,39,Oversized and does not drape well,1,0,1,General,Jackets,Jackets,23.88842722882992,155.62447091948206
952,36,Dreamy,5,1,0,General Petite,Tops,Sweaters,4.294599755103377,73.51057334775075
1083,34,Beautiful,5,1,8,General,Dresses,Dresses,8.458432502823918,73.37968369597006
828,28,Love this top,5,1,0,General Petite,Tops,Blouses,9.813945558966545,52.70576066038306
835,42,Beautiful!,5,1,0,General Petite,Tops,Blouses,5.199700795203769,25.727343669627533
1081,42,"Beautiful dress, fits horribly",2,0,3,General,Dresses,Dresses,30.52531704588453,101.87487858111244
1022,52,Just okay,3,0,1,General,Bottoms,Jeans,8.186758617203324,44.46956761958187
863,83,Casual elegance!,5,1,14,General,Tops,Knits,11.426315771125688,85.44762053577986
1083,37,Beautiful dress,5,1,0,General,Dresses,Dresses,12.291253323082644,61.01320320171364
872,48,Love,5,1,0,General,Tops,Knits,6.029359236352708,74.99315596235942
464,25,The perfect suit,5,1,2,Initmates,Intimate,Swim,11.248675035378792,40.24137605004292
880,39,Too much fabric,3,0,1,General,Tops,Knits,21.45617796702971,41.523972385493096
1081,68,"Styish, cute and comfortable",5,1,0,General,Dresses,Dresses,7.653154237471808,118.53931474723416
872,35,Everyday staple,4,1,0,General,Tops,Knits,13.102833532155454,78.58177911492675
850,45,The buttons are a project...,4,1,10,General Petite,Tops,Blouses,5.7842179247732926,68.16329003257103
260,28,,3,1,1,Initmates,Intimate,Lounge,5.558192794943882,68.42934011547271
829,39,"Beautiful design; but, disappointing quality",2,0,0,General Petite,Tops,Blouses,25.5907697313398,34.05291819885097
977,41,,3,0,9,General Petite,Jackets,Jackets,7.585014512001483,86.83779954796896
1081,24,,4,0,7,General Petite,Dresses,Dresses,12.611239689800382,40.99979421468202
1080,59,So nice but too short for me,5,1,0,General Petite,Dresses,Dresses,4.943093671666969,108.59724719098064
864,26,Sherbrooke peplum top,5,1,0,General,Tops,Knits,9.645199451805077,86.38413874214329
229,33,Waist falls down!,2,0,5,Initmates,Intimate,Legwear,29.81546918273353,113.9563315660331
865,44,Soft lace and beautiful color,5,1,0,General,Tops,Knits,9.648605518623976,46.02636288833196
820,58,Beautiful blouse,5,1,3,General Petite,Tops,Blouses,9.643069388152416,66.60733431856025
827,55,Nice top!,4,1,1,General Petite,Tops,Blouses,2.8227288619623487,36.34103760175347
1075,51,Stylish and unique,5,1,2,General,Dresses,Dresses,12.195843209015193,116.43992924420492
1086,52,,4,1,0,General,Dresses,Dresses,12.207016531457992,88.97679364959295
1081,35,Green not as pictured,4,1,2,General,Dresses,Dresses,12.154736276826632,126.39691196406817
1077,68,Didn't look on me the way it looks on the model,3,0,0,General,Dresses,Dresses,20.652831042104303,56.90839630178692
1083,50,,5,1,4,General,Dresses,Dresses,7.273962876554298,47.93580387107671
903,43,This product has great features,5,1,0,General Petite,Tops,Fine gauge,1.93004017494474,27.55131125726908
1082,35,Fun for fall,5,1,2,General,Dresses,Dresses,5.147465314068937,121.03326807010778
1094,60,Disappointing,2,0,0,General Petite,Dresses,Dresses,26.25230486767198,84.49513928764624
850,40,Large on bottom,4,1,1,General Petite,Tops,Blouses,14.647240123905584,50.59829010336478
1092,34,Beware if you're fuller in the chest,3,1,122,General,Dresses,Dresses,19.517384857472635,57.28845526463597
875,65,Softness and comfort,5,1,1,General,Tops,Knits,3.8830785449836975,106.20838094398528
883,32,,5,1,0,General Petite,Tops,Knits,8.695732228905513,45.697552786183856
873,34,Great blouse,5,1,0,General,Tops,Knits,13.154259860678176,70.12763320920412
906,29,Versatile,5,1,0,General Petite,Tops,Fine gauge,5.88539802800312,55.397633939298096
1078,32,Easy breezy,5,1,0,General,Dresses,Dresses,13.622135663256492,122.1687638448139
166,56,Soft basic tee,5,1,0,Initmates,Intimate,Layering,5.238960650226046,131.16997576305064
119,48,,4,1,0,Initmates,Intimate,Swim,3.487208966130023,61.60551284783919
1135,45,"Lovely fabric, sophisticated style",5,1,0,General,Trend,Trend,9.371794454816447,58.110201737054176
985,59,Love,5,1,9,General Petite,Jackets,Jackets,9.691333688610914,171.33674716701822
1075,57,"Tunic has a beautiful print, sparkle detail",5,1,1,General,Dresses,Dresses,5.1114120584927925,132.66748426485813
1086,47,"Great idea, poor execution",2,0,5,General,Dresses,Dresses,5.873723655218593,134.87232439448638
820,52,Pretty tank,5,1,0,General,Tops,Blouses,7.126928700574683,25.29593054018448
864,60,Cute and comfortable,4,1,3,General,Tops,Knits,13.969259761900144,105.13102907164038
215,31,"See-through, but worth it.",5,1,2,Initmates,Intimate,Legwear,3.429414050567912,97.4779619777502
868,38,Cute top with some caveats,4,1,21,General,Tops,Knits,7.29612075087958,99.241977906137
1082,47,Average,2,0,0,General,Dresses,Dresses,26.10047068570971,115.39044498870244
1094,43,"Cute and good quality, but fit issues",3,1,0,General,Dresses,Dresses,19.984324866988693,141.64180642063886
1056,29,Perfect for fall,5,1,9,General,Bottoms,Pants,10.766300760286148,51.39145082563033
866,53,Great features on this boho too,5,1,1,General,Tops,Knits,12.81419071420212,60.90439205512908
828,61,,5,1,3,General,Tops,Blouses,13.628135574121057,45.29747088937784
974,38,"Awesome, stylish blazer",5,1,1,General,Jackets,Jackets,5.359197422440813,60.48427148989556
863,54,Love this top,5,1,9,General Petite,Tops,Knits,8.841901632825731,55.56123347740622
1083,46,Classically byron lars,5,1,5,General Petite,Dresses,Dresses,10.21524484795356,63.04605474101093
1095,29,So classic!,5,1,0,General Petite,Dresses,Dresses,13.69285374094624,88.31460027600286
182,20,Motif over-the-knee socks,5,1,6,Initmates,Intimate,Legwear,12.355440361868544,65.79406229629099
1084,26,"I really wanted to love this dress, but...",3,0,0,General,Dresses,Dresses,8.34779982669808,48.00544461518342
903,33,Much cuter than the picture,5,1,5,General,Tops,Fine gauge,7.053881078086097,43.63586692963444
829,36,Best of maeve,4,1,1,General,Tops,Blouses,14.992287700920697,72.74357676971368
1059,59,Fabulous pilazzo pants!,5,1,1,General,Bottoms,Pants,7.99053231849248,87.01628486266688
872,33,Nice try...,3,0,0,General,Tops,Knits,14.33479036707656,66.03015004832712
860,36,,5,1,0,General,Tops,Knits,9.932803483788405,59.43055004111972
1077,40,Gorgeous summer dress,5,1,0,General Petite,Dresses,Dresses,11.675142773106316,100.30581610260028
820,55,,5,1,0,General,Tops,Blouses,7.15918592544508,56.09244714373515
1092,27,Smock dress,5,1,1,General Petite,Dresses,Dresses,2.539526009195554,78.90054663863556
260,46,Aquaflora vest,5,1,0,Initmates,Intimate,Lounge,11.03706274200426,57.70448317124505
936,37,,3,0,0,General Petite,Tops,Sweaters,3.7622624300882537,108.89731065727966
1083,52,,4,1,0,General,Dresses,Dresses,6.99427125811852,57.68991824082642
863,46,Ruffled hem tee,2,0,2,General,Tops,Knits,7.437552380025964,43.69572662840407
993,34,"Meh, not so great",3,0,0,General,Bottoms,Skirts,16.78970691327579,54.03369053652588
1079,47,"Adorable, but runs tight",4,1,3,General,Dresses,Dresses,12.48813899981666,51.71287174189558
1059,79,Cute and funky work pants,5,1,1,General Petite,Bottoms,Pants,8.821188896722418,59.936015781465855
1078,50,Looks like reconstructed old sweatshirts!,1,0,0,General,Dresses,Dresses,26.54106732291047,86.08886869430548
1094,53,Sizing is odd,4,1,5,General,Dresses,Dresses,13.809496355964546,134.57532170283525
1094,47,Ethereal and beautiful,5,1,1,General,Dresses,Dresses,5.426239385507243,71.57355167344785
482,37,I really wanted to love this dress,3,0,0,Initmates,Intimate,Lounge,15.981808015441434,69.95861267091176
155,22,Blue tights,5,1,0,Initmates,Intimate,Legwear,9.3080515448527,35.07273225748993
1096,48,Sunny cheerful dress,4,1,0,General,Dresses,Dresses,3.231737200483744,141.0037574213496
1035,30,Perfect for petites -- please keep making these!,5,1,1,General,Bottoms,Jeans,11.907901012071797,74.27016722252472
870,37,Unexpected find,5,1,0,General,Tops,Knits,7.505750315019354,104.83462702280364
1068,35,,5,1,8,General,Bottoms,Pants,11.850001269816325,104.8857983504588
886,45,,5,1,0,General Petite,Tops,Knits,5.242584904201207,53.037218335611456
260,39,Buy this before it sells out!,4,1,0,Initmates,Intimate,Lounge,16.712792388329696,111.39549077943836
1095,42,This is absolutely amazing !,5,1,0,General,Dresses,Dresses,10.099837210231264,80.9506420962295
1035,44,Great crop staple,5,1,0,General Petite,Bottoms,Jeans,8.552931211794762,59.24731631817257
829,26,,5,1,0,General,Tops,Blouses,9.883362782308788,71.02566501752833
1082,57,Another winner from isabella sinclair,5,1,10,General,Dresses,Dresses,12.584413735132312,91.75131946389617
780,66,Almost good,3,1,0,Initmates,Intimate,Lounge,2.571982877040377,79.41126963740912
936,48,Cozy and perfect for a southern winter,5,1,1,General Petite,Tops,Sweaters,9.45884193974884,92.15499225121694
1086,62,,5,1,3,General Petite,Dresses,Dresses,6.133265726026392,112.90755481295696
820,44,Fantastic blouse!,5,1,0,General,Tops,Blouses,5.051283378525,47.71458837878632
860,70,Inconsistent size between the two colors,4,1,0,General,Tops,Knits,2.4306126392502314,77.97857526533038
865,40,,4,1,0,General,Tops,Knits,12.57389307456578,36.16174670667203
831,50,Gorgeous!,5,1,0,General Petite,Tops,Blouses,9.011153400822884,50.88829819585854
865,55,Cute quincy tee,4,1,0,General,Tops,Knits,6.941215001610179,60.54612842648236
952,36,Nice details,3,1,0,General,Tops,Sweaters,20.37920730757885,86.39631336954346
1094,25,So glad i ordered a size up,4,1,1,General,Dresses,Dresses,15.719865869968658,104.82986488628369
1092,36,Worth the wait,4,1,3,General Petite,Dresses,Dresses,4.014288187126587,137.54273470638657
1072,34,Beautiful fabrics,5,1,1,General,Dresses,Dresses,4.059251513460625,121.2872006486536
862,53,V-neck is way too low...,3,0,3,General Petite,Tops,Knits,4.651291354632585,61.47879468499031
1076,48,Didn't love.,3,0,3,General Petite,Dresses,Dresses,18.14099975085724,49.243983259405525
1052,67,,5,1,1,General,Bottoms,Pants,3.706714692969321,35.16248099360021
1111,56,Gorgeous dress,5,1,1,General,Dresses,Dresses,6.01847783468491,72.74976617399777
829,63,,2,0,24,General,Tops,Blouses,15.234299660035443,20.501397776155112
862,50,Worth having in every color!,5,1,0,General,Tops,Knits,5.735766039668663,44.7821314506859
868,41,Charming and stylish sweatshirt,5,1,1,General,Tops,Knits,6.159757774996986,66.15645248969355
1094,70,,5,1,0,General,Dresses,Dresses,3.4918967992188272,111.04088240666312
1053,47,Weekend or work - all good,5,1,0,General,Bottoms,Pants,5.818607188490537,74.1553936773127
984,45,Perfect jean jacket,5,1,1,General Petite,Jackets,Jackets,3.910860581825508,175.62821212017968
834,43,,5,1,0,General,Tops,Blouses,2.4993554195855445,58.88358601304172
1078,53,Beautiful dress,5,1,65,General Petite,Dresses,Dresses,6.0312460457366255,85.0792786178712
864,59,,5,1,3,General,Tops,Knits,13.244358154190955,98.77297968347057
1077,28,Muted colors but comfortable and slip-on,4,1,1,General,Dresses,Dresses,2.9376034145276337,40.71305183444044
1009,62,Tropicale paradise,5,1,3,General,Bottoms,Skirts,5.210315875408082,48.06217155967169
537,54,Great quality; on the warmer side,4,1,3,General,Bottoms,Shorts,6.520270277722576,33.88974986430332
1083,28,Good quality; odd fit,3,0,1,General Petite,Dresses,Dresses,2.3223743267117847,93.9509671713426
872,25,Super cute and chic top,5,1,0,General,Tops,Knits,3.0324368993920454,45.11428048862828
1096,56,Runs small through bodice,5,1,1,General,Dresses,Dresses,12.075664990747793,146.69041185729338
1076,32,Not as pictured,1,0,9,General,Dresses,Dresses,58.6812847071015,122.09041819960537
1042,62,Beautiful!,5,1,1,General,Bottoms,Pants,7.854668637999367,50.98890273274833
1080,43,Playful and easy to wear,5,1,1,General,Dresses,Dresses,12.756515065848443,131.23060063388857
90,27,,3,1,0,Initmates,Intimate,Legwear,6.559876881429247,35.80857440594245
1084,44,Great for curvy girls,4,1,0,General Petite,Dresses,Dresses,2.8901608431894124,140.28531635870593
